year,id,paper,position,answer,infographic_url,question_url
2022,UPSCPRELI2022GS01002,GS1,2,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01002.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01002
2022,UPSCPRELI2022GS01003,GS1,3,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01003.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01003
2022,UPSCPRELI2022GS01004,GS1,4,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01004.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01004
2022,UPSCPRELI2022GS01005,GS1,5,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01005.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01005
2022,UPSCPRELI2022GS01006,GS1,6,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01006.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01006
2022,UPSCPRELI2022GS01007,GS1,7,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01007.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01007
2022,UPSCPRELI2022GS01008,GS1,8,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01008.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01008
2022,UPSCPRELI2022GS01009,GS1,9,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01009.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01009
2022,UPSCPRELI2022GS01010,GS1,10,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01010.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01010
2022,UPSCPRELI2022GS01011,GS1,11,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01011.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01011
2022,UPSCPRELI2022GS01012,GS1,12,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01012.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01012
2022,UPSCPRELI2022GS01013,GS1,13,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01013.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01013
2022,UPSCPRELI2022GS01014,GS1,14,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01014.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01014
2022,UPSCPRELI2022GS01015,GS1,15,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01015.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01015
2022,UPSCPRELI2022GS01016,GS1,16,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01016.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01016
2022,UPSCPRELI2022GS01017,GS1,17,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01017.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01017
2022,UPSCPRELI2022GS01018,GS1,18,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01018.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01018
2022,UPSCPRELI2022GS01019,GS1,19,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01019.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01019
2022,UPSCPRELI2022GS01020,GS1,20,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01020.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01020
2022,UPSCPRELI2022GS01021,GS1,21,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01021.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01021
2022,UPSCPRELI2022GS01022,GS1,22,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01022.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01022
2022,UPSCPRELI2022GS01023,GS1,23,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01023.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01023
2022,UPSCPRELI2022GS01024,GS1,24,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01024.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01024
2022,UPSCPRELI2022GS01025,GS1,25,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01025.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01025
2022,UPSCPRELI2022GS01026,GS1,26,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01026.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01026
2022,UPSCPRELI2022GS01027,GS1,27,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01027.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01027
2022,UPSCPRELI2022GS01028,GS1,28,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01028.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01028
2022,UPSCPRELI2022GS01029,GS1,29,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01029.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01029
2022,UPSCPRELI2022GS01030,GS1,30,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01030.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01030
2022,UPSCPRELI2022GS01031,GS1,31,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01031.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01031
2022,UPSCPRELI2022GS01032,GS1,32,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01032.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01032
2022,UPSCPRELI2022GS01033,GS1,33,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01033.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01033
2022,UPSCPRELI2022GS01034,GS1,34,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01034.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01034
2022,UPSCPRELI2022GS01035,GS1,35,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01035.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01035
2022,UPSCPRELI2022GS01036,GS1,36,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01036.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01036
2022,UPSCPRELI2022GS01037,GS1,37,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01037.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01037
2022,UPSCPRELI2022GS01038,GS1,38,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01038.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01038
2022,UPSCPRELI2022GS01039,GS1,39,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01039.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01039
2022,UPSCPRELI2022GS01040,GS1,40,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01040.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01040
2022,UPSCPRELI2022GS01041,GS1,41,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01041.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01041
2022,UPSCPRELI2022GS01042,GS1,42,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01042.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01042
2022,UPSCPRELI2022GS01043,GS1,43,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01043.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01043
2022,UPSCPRELI2022GS01044,GS1,44,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01044.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01044
2022,UPSCPRELI2022GS01045,GS1,45,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01045.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01045
2022,UPSCPRELI2022GS01046,GS1,46,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01046.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01046
2022,UPSCPRELI2022GS01047,GS1,47,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01047.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01047
2022,UPSCPRELI2022GS01048,GS1,48,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01048.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01048
2022,UPSCPRELI2022GS01049,GS1,49,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01049.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01049
2022,UPSCPRELI2022GS01050,GS1,50,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01050.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01050
2022,UPSCPRELI2022GS01051,GS1,51,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01051.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01051
2022,UPSCPRELI2022GS01052,GS1,52,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01052.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01052
2022,UPSCPRELI2022GS01053,GS1,53,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01053.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01053
2022,UPSCPRELI2022GS01054,GS1,54,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01054.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01054
2022,UPSCPRELI2022GS01055,GS1,55,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01055.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01055
2022,UPSCPRELI2022GS01056,GS1,56,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01056.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01056
2022,UPSCPRELI2022GS01057,GS1,57,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01057.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01057
2022,UPSCPRELI2022GS01058,GS1,58,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01058.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01058
2022,UPSCPRELI2022GS01059,GS1,59,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01059.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01059
2022,UPSCPRELI2022GS01060,GS1,60,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01060.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01060
2022,UPSCPRELI2022GS01061,GS1,61,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01061.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01061
2022,UPSCPRELI2022GS01062,GS1,62,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01062.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01062
2022,UPSCPRELI2022GS01063,GS1,63,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01063.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01063
2022,UPSCPRELI2022GS01064,GS1,64,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01064.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01064
2022,UPSCPRELI2022GS01065,GS1,65,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01065.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01065
2022,UPSCPRELI2022GS01066,GS1,66,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01066.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01066
2022,UPSCPRELI2022GS01067,GS1,67,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01067.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01067
2022,UPSCPRELI2022GS01068,GS1,68,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01068.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01068
2022,UPSCPRELI2022GS01069,GS1,69,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01069.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01069
2022,UPSCPRELI2022GS01070,GS1,70,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01070.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01070
2022,UPSCPRELI2022GS01071,GS1,71,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01071.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01071
2022,UPSCPRELI2022GS01072,GS1,72,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01072.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01072
2022,UPSCPRELI2022GS01073,GS1,73,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01073.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01073
2022,UPSCPRELI2022GS01074,GS1,74,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01074.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01074
2022,UPSCPRELI2022GS01075,GS1,75,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01075.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01075
2022,UPSCPRELI2022GS01076,GS1,76,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01076.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01076
2022,UPSCPRELI2022GS01077,GS1,77,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01077.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01077
2022,UPSCPRELI2022GS01078,GS1,78,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01078.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01078
2022,UPSCPRELI2022GS01079,GS1,79,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01079.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01079
2022,UPSCPRELI2022GS01080,GS1,80,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01080.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01080
2022,UPSCPRELI2022GS01081,GS1,81,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01081.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01081
2022,UPSCPRELI2022GS01082,GS1,82,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01082.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01082
2022,UPSCPRELI2022GS01083,GS1,83,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01083.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01083
2022,UPSCPRELI2022GS01084,GS1,84,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01084.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01084
2022,UPSCPRELI2022GS01085,GS1,85,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01085.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01085
2022,UPSCPRELI2022GS01086,GS1,86,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01086.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01086
2022,UPSCPRELI2022GS01087,GS1,87,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01087.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01087
2022,UPSCPRELI2022GS01088,GS1,88,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01088.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01088
2022,UPSCPRELI2022GS01089,GS1,89,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01089.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01089
2022,UPSCPRELI2022GS01090,GS1,90,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01090.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01090
2022,UPSCPRELI2022GS01091,GS1,91,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01091.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01091
2022,UPSCPRELI2022GS01092,GS1,92,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01092.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01092
2022,UPSCPRELI2022GS01093,GS1,93,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01093.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01093
2022,UPSCPRELI2022GS01094,GS1,94,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01094.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01094
2022,UPSCPRELI2022GS01095,GS1,95,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01095.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01095
2022,UPSCPRELI2022GS01096,GS1,96,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01096.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01096
2022,UPSCPRELI2022GS01097,GS1,97,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01097.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01097
2022,UPSCPRELI2022GS01098,GS1,98,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01098.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01098
2022,UPSCPRELI2022GS01099,GS1,99,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01099.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01099
2022,UPSCPRELI2022GS01100,GS1,100,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCPRELI2022GS01100.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCPRELI2022GS01100
2022,UPSCCSAT2022GS02001,CSAT,1,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02001.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02001
2022,UPSCCSAT2022GS02002,CSAT,2,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02002.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02002
2022,UPSCCSAT2022GS02003,CSAT,3,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02003.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02003
2022,UPSCCSAT2022GS02004,CSAT,4,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02004.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02004
2022,UPSCCSAT2022GS02005,CSAT,5,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02005.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02005
2022,UPSCCSAT2022GS02006,CSAT,6,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02006.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02006
2022,UPSCCSAT2022GS02007,CSAT,7,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02007.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02007
2022,UPSCCSAT2022GS02008,CSAT,8,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02008.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02008
2022,UPSCCSAT2022GS02009,CSAT,9,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02009.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02009
2022,UPSCCSAT2022GS02010,CSAT,10,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02010.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02010
2022,UPSCCSAT2022GS02011,CSAT,11,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02011.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02011
2022,UPSCCSAT2022GS02012,CSAT,12,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02012.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02012
2022,UPSCCSAT2022GS02013,CSAT,13,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02013.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02013
2022,UPSCCSAT2022GS02014,CSAT,14,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02014.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02014
2022,UPSCCSAT2022GS02015,CSAT,15,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02015.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02015
2022,UPSCCSAT2022GS02016,CSAT,16,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02016.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02016
2022,UPSCCSAT2022GS02017,CSAT,17,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02017.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02017
2022,UPSCCSAT2022GS02018,CSAT,18,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2022/UPSCCSAT2022GS02018.webp,https://www.dalvoy.com/upsc/prelims/2022/q/UPSCCSAT2022GS02018
