id,year,position,subject,answer,url,infographic_url
UPSCPRELI2023GS01079,2023,79,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01079,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01079.webp
UPSCPRELI2023GS01080,2023,80,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01080,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01080.webp
UPSCPRELI2023GS01081,2023,81,history,A,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01081,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01081.webp
UPSCPRELI2023GS01082,2023,82,art-and-culture,B,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01082,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01082.webp
UPSCPRELI2023GS01083,2023,83,history,A,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01083,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01083.webp
UPSCPRELI2023GS01084,2023,84,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01084,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01084.webp
UPSCPRELI2023GS01085,2023,85,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01085,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01085.webp
UPSCPRELI2023GS01086,2023,86,economy,C,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01086,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01086.webp
UPSCPRELI2023GS01087,2023,87,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01087,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01087.webp
UPSCPRELI2023GS01088,2023,88,economy,D,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01088,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01088.webp
UPSCPRELI2023GS01089,2023,89,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01089,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01089.webp
UPSCPRELI2023GS01090,2023,90,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01090,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01090.webp
UPSCPRELI2023GS01091,2023,91,polity-and-governance,B,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01091,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01091.webp
UPSCPRELI2023GS01092,2023,92,polity-and-governance,B,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01092,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01092.webp
UPSCPRELI2023GS01093,2023,93,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01093,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01093.webp
UPSCPRELI2023GS01094,2023,94,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01094,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01094.webp
UPSCPRELI2023GS01095,2023,95,polity-and-governance,B,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01095,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01095.webp
UPSCPRELI2023GS01096,2023,96,art-and-culture,B,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01096,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01096.webp
UPSCPRELI2023GS01097,2023,97,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01097,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01097.webp
UPSCPRELI2023GS01098,2023,98,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01098,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01098.webp
UPSCPRELI2023GS01099,2023,99,economy,C,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01099,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01099.webp
UPSCPRELI2023GS01100,2023,100,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2023/q/UPSCPRELI2023GS01100,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2023/UPSCPRELI2023GS01100.webp
UPSCPRELI2024GS01001,2024,1,geography,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01001,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01001.webp
UPSCPRELI2024GS01002,2024,2,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01002,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01002.webp
UPSCPRELI2024GS01003,2024,3,geography,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01003,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01003.webp
UPSCPRELI2024GS01004,2024,4,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01004,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01004.webp
UPSCPRELI2024GS01005,2024,5,geography,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01005,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01005.webp
UPSCPRELI2024GS01006,2024,6,geography,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01006,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01006.webp
UPSCPRELI2024GS01007,2024,7,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01007,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01007.webp
UPSCPRELI2024GS01008,2024,8,geography,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01008,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01008.webp
UPSCPRELI2024GS01009,2024,9,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01009,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01009.webp
UPSCPRELI2024GS01010,2024,10,geography,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01010,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01010.webp
UPSCPRELI2024GS01011,2024,11,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01011,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01011.webp
UPSCPRELI2024GS01012,2024,12,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01012,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01012.webp
UPSCPRELI2024GS01013,2024,13,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01013,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01013.webp
UPSCPRELI2024GS01014,2024,14,geography,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01014,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01014.webp
UPSCPRELI2024GS01015,2024,15,geography,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01015,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01015.webp
UPSCPRELI2024GS01016,2024,16,geography,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01016,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01016.webp
UPSCPRELI2024GS01017,2024,17,geography,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01017,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01017.webp
UPSCPRELI2024GS01018,2024,18,geography,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01018,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01018.webp
UPSCPRELI2024GS01019,2024,19,geography,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01019,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01019.webp
UPSCPRELI2024GS01020,2024,20,geography,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01020,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01020.webp
UPSCPRELI2024GS01021,2024,21,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01021,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01021.webp
UPSCPRELI2024GS01022,2024,22,,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01022,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01022.webp
UPSCPRELI2024GS01023,2024,23,geography,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01023,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01023.webp
UPSCPRELI2024GS01024,2024,24,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01024,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01024.webp
UPSCPRELI2024GS01025,2024,25,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01025,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01025.webp
UPSCPRELI2024GS01026,2024,26,economy,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01026,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01026.webp
UPSCPRELI2024GS01027,2024,27,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01027,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01027.webp
UPSCPRELI2024GS01028,2024,28,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01028,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01028.webp
UPSCPRELI2024GS01029,2024,29,geography,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01029,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01029.webp
UPSCPRELI2024GS01030,2024,30,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01030,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01030.webp
UPSCPRELI2024GS01031,2024,31,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01031,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01031.webp
UPSCPRELI2024GS01032,2024,32,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01032,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01032.webp
UPSCPRELI2024GS01033,2024,33,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01033,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01033.webp
UPSCPRELI2024GS01034,2024,34,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01034,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01034.webp
UPSCPRELI2024GS01035,2024,35,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01035,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01035.webp
UPSCPRELI2024GS01036,2024,36,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01036,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01036.webp
UPSCPRELI2024GS01037,2024,37,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01037,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01037.webp
UPSCPRELI2024GS01038,2024,38,economy,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01038,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01038.webp
UPSCPRELI2024GS01039,2024,39,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01039,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01039.webp
UPSCPRELI2024GS01040,2024,40,economy,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01040,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01040.webp
UPSCPRELI2024GS01041,2024,41,economy,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01041,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01041.webp
UPSCPRELI2024GS01042,2024,42,economy,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01042,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01042.webp
UPSCPRELI2024GS01043,2024,43,economy,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01043,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01043.webp
UPSCPRELI2024GS01044,2024,44,economy,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01044,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01044.webp
UPSCPRELI2024GS01045,2024,45,economy,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01045,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01045.webp
UPSCPRELI2024GS01046,2024,46,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01046,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01046.webp
UPSCPRELI2024GS01047,2024,47,economy,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01047,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01047.webp
UPSCPRELI2024GS01048,2024,48,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01048,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01048.webp
UPSCPRELI2024GS01049,2024,49,economy,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01049,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01049.webp
UPSCPRELI2024GS01050,2024,50,economy,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01050,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01050.webp
UPSCPRELI2024GS01051,2024,51,economy,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01051,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01051.webp
UPSCPRELI2024GS01052,2024,52,economy,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01052,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01052.webp
UPSCPRELI2024GS01053,2024,53,economy,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01053,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01053.webp
UPSCPRELI2024GS01054,2024,54,history,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01054,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01054.webp
UPSCPRELI2024GS01055,2024,55,history,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01055,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01055.webp
UPSCPRELI2024GS01056,2024,56,history,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01056,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01056.webp
UPSCPRELI2024GS01057,2024,57,history,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01057,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01057.webp
UPSCPRELI2024GS01058,2024,58,art-and-culture,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01058,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01058.webp
UPSCPRELI2024GS01059,2024,59,economy,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01059,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01059.webp
UPSCPRELI2024GS01060,2024,60,art-and-culture,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01060,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01060.webp
UPSCPRELI2024GS01061,2024,61,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01061,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01061.webp
UPSCPRELI2024GS01062,2024,62,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01062,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01062.webp
UPSCPRELI2024GS01063,2024,63,art-and-culture,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01063,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01063.webp
UPSCPRELI2024GS01064,2024,64,history,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01064,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01064.webp
UPSCPRELI2024GS01065,2024,65,art-and-culture,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01065,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01065.webp
UPSCPRELI2024GS01066,2024,66,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01066,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01066.webp
UPSCPRELI2024GS01067,2024,67,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01067,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01067.webp
UPSCPRELI2024GS01068,2024,68,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01068,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01068.webp
UPSCPRELI2024GS01069,2024,69,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01069,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01069.webp
UPSCPRELI2024GS01070,2024,70,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01070,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01070.webp
UPSCPRELI2024GS01071,2024,71,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01071,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01071.webp
UPSCPRELI2024GS01072,2024,72,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01072,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01072.webp
UPSCPRELI2024GS01073,2024,73,history,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01073,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01073.webp
UPSCPRELI2024GS01074,2024,74,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01074,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01074.webp
UPSCPRELI2024GS01075,2024,75,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01075,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01075.webp
UPSCPRELI2024GS01076,2024,76,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01076,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01076.webp
UPSCPRELI2024GS01077,2024,77,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01077,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01077.webp
UPSCPRELI2024GS01078,2024,78,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01078,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01078.webp
UPSCPRELI2024GS01079,2024,79,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01079,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01079.webp
UPSCPRELI2024GS01080,2024,80,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01080,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01080.webp
UPSCPRELI2024GS01081,2024,81,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01081,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01081.webp
UPSCPRELI2024GS01082,2024,82,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01082,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01082.webp
UPSCPRELI2024GS01083,2024,83,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01083,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01083.webp
UPSCPRELI2024GS01084,2024,84,polity-and-governance,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01084,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01084.webp
UPSCPRELI2024GS01085,2024,85,,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01085,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01085.webp
UPSCPRELI2024GS01086,2024,86,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01086,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01086.webp
UPSCPRELI2024GS01087,2024,87,polity-and-governance,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01087,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01087.webp
UPSCPRELI2024GS01088,2024,88,geography,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01088,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01088.webp
UPSCPRELI2024GS01089,2024,89,geography,C,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01089,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01089.webp
UPSCPRELI2024GS01090,2024,90,geography,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01090,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01090.webp
UPSCPRELI2024GS01091,2024,91,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01091,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01091.webp
UPSCPRELI2024GS01092,2024,92,economy,D,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01092,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01092.webp
UPSCPRELI2024GS01093,2024,93,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01093,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01093.webp
UPSCPRELI2024GS01094,2024,94,polity-and-governance,B,https://www.dalvoy.com/upsc/prelims/2024/q/UPSCPRELI2024GS01094,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2024/UPSCPRELI2024GS01094.webp
